clinical_text,disease
"For, I ' been feeling very short of breathing, even I ' m sitting or lying down. don ' t feel enough air in my. Sometimes my chest is in pain, especially when I cough. I a lot, I ' m very dry and irritable.",Higher Density
"'What shall I see for? I will come to it, I will take away my blood, it shall cold; and I will eat flesh, and they shall say, ox, my sheep; they shall not drink my blood. is my blood of trespass offering.'",Higher Density
"I was having trouble breathing normally, I always felt like I was gasping for air. My chest hurt a lot, especially when I tried to take a deep breath. I also coughed a lot, and it made me feel worse. I didn't know what was wrong with me.",Higher Density
"I have difficulties breathing and have chest. I also have a cough and I depleted. They checked my oxygen and said I have hypoxemia, is low oxygen in blood. ' s from the in my lungs, hydrothorax.",Higher Density
"'Have difficulty, pain, fever, and, in my lungs called chest.'",Higher Density
"I ' ve been coughing a lot for a long time. It ' s a dry cough, and it doesn ' help anything. But it makes my chest hurt lot. difficulty, and I feel a pressure in my chest. It ' s worse I breathe in deeply. I feel a sharp pain in my chest. I also have a fever chills, I sweat a lot at night. ' ve lost some weight, and feel very ill.",Higher Density
"I have a breathing, I have a chest pain. also, cough and hiccups. a fluid in my, and it ' s called effusion.",Higher Density
"I have been feeling very short breath, even when I ' just sitting or lying down. It feels like can ' t enough air in lungs. Sometimes I have a sharp pain my chest, when I cough. have been coughing a lot, it ' s very dry and irritating.",Higher Density
"'I was in distress, and it was so, that when I could bear the ark of the, my mother ark was very. My went out me, very. It was in me when I.'",Higher Density
"I can ' t breathe, my chest, I fever, cough and, and have fluids in.",Higher Density
"Breathing is a for me, I have a lot of. also have a fever, a cough, hiccups. It ' because I have pleural effusion, which fluid in the chest.",Higher Density
"I have trouble breathing and chest pain. also have cough and I ' m tired. They ran some blood, and they said I have oxygen deficiency, which is low the blood, of fluid lungs, the.",Higher Density
"I ' having trouble breathing and I have pain in my. also a cough and I. did some blood tests and said I have hypoxemia, which low in the blood. It ' s due to fluid in my lungs, which is hydrothorax.",Higher Density
"I ' ve had this cough for a while now. It doesn ' go away, what I do. And it hurts so much in chest. Sometimes I acute pain when I. I also sweat lot at night, and have fever and chills. I feel.",Higher Density
"Feel awful. I have dry cough that ' t stop. It makes my chest hurt so. I can ' t breathe deeply, because it causes me a lot of pain. also have a fever, and I like crazy night. I ' ve lost some weight, and I feel sick all time.",Higher Density
'Have been feeling tired lately and have trouble breathing. Sometimes I so hard that it my. The doctor said I low oxygen in my blood. He called hypoxemia.',Higher Density
"I feel bad, have a dry cough that doesn ' t stop, it makes my chest so, I can ' t breathe, it ' s causing me so much pain, fever chills too, and I sweat like crazy night, I ' ve lost, and I feel sick all the time.",Higher Density
"I ' m breathless, I have a pain in my. also have fever, cough, and hiccups. I have a fluid in, it ' called pleural.",Higher Density
"Struggle to breathe I have chest pain. also a and I feel tired. They tested my blood said have, which is low oxygen in the blood. It ' s due to the fluid in lungs, which is hydrothorax.",Higher Density
"'Breath, hurts, my fevers, my, hiccups, chest has fluids chest cramps.'",Higher Density
It ' hard me. My chest hurts. I cough and ' s. The doctor says a weak.,Higher Density
"I breathing, and I have a in. I also have a fever, cough and hiccups. I have a in my lungs, it ' s called.",Higher Density
"I feel like I ' suffocating, and there ' s in my chest. have a fever and cough as well. I hiccup lot. It ' s called pleural effusion, it ' very serious.",Higher Density
"I couldn ' t properly, I always out of breath. My chest was very, it hurt more I coughed. I had a constant cough, and it was very. was scared of what to.",Higher Density
"Find it hard to breathe I have chest pain. also have a cough and I feel exhausted. They my blood oxygen and said I have hypoxemia, which low oxygen in the blood. It ' s because the in lungs, which is.",Higher Density
"Can ' breathe, and my chest hurts. I also have fever and cough. Sometimes I also harass. said ' s because I my.",Higher Density
"I have a problem breathing and I have chest pain. also have a and I down. They my oxygen and said I hypoxemia, which is low oxygen in the blood. ' from the fluid in my, which hydrothorax.",Higher Density
"I have a problem breathing I have chest pain. I also have a I down. They my blood oxygen and I have hypoxemia, low oxygen in the blood. It ' from fluid in my lungs, which is hydrothorax.",Higher Density
"Is a for me and I have chest. I also have I feel tired. They tested my blood oxygen and said I have hypoxemia, which is in oxygen the blood. It ' because of the fluid in my lungs, which hydrothorax.",Higher Density
"Have hard time and I have chest. I also have a cough and feel worn out. They checked blood oxygen said have hypoxemia, which is low in the blood. It ' s from the fluid in lungs, which is hydrothorax.",Higher Density
"'I was to, I had to fast and shallow, felt a lot pain in my chest, and it got when coughed, coughed the time, and it was so annoying, I wish could.'",Higher Density
"I struggle to breathe, I to quick and shallow breaths. I a pain, and it I cough. I cough all the time, and it ' s very bothersome. I ' t feel well all.",Higher Density
"Breathing is very difficult for me, I to breathe fast and shallow. I a lot of pain in, and worse when I cough. I cough all the time, and ' s annoying. I I could better.",Higher Density
"I been feeling very of breath lately, even when I ' m just sitting or lying. It feels like I ' t enough air in my lungs. Sometimes I have a sharp pain my chest, especially when. I have coughing a lot, it ' s very dry and irritating.",Higher Density
"I have a dry cough that doesn ' t go away. It makes my chest ache. It ' s to, and it hurts more when I breathe in deeply. feel my chest. I have fever and chills, and I sweat a lot at night. I ' ve some weight, and I very sick.",Higher Density
"Breathing is a challenge for me and I have chest pain. I also have a cough and I feel weary. They tested my blood oxygen and said I have hypoxemia, which is low oxygen in the blood. It's because of the fluid in my lungs, which is hydrothorax.",Higher Density
"I struggle breathe I have chest pain. I also have a cough feel tired. They tested blood oxygen and said I have hypoxemia, which low oxygen in the. ' s due the fluid in my lungs, which is.",Higher Density
"Have trouble breathing I have chest. I also have cough and I feel. They tested oxygen in my blood and said have hypoxia, which is hypoxic in. It ' s liquid in lungs, which hydrothrax.",Higher Density
"'I also feel very weak tired. I lot, especially night. did some tests and discovered that I have hypoxemia, which means there not oxygen my.'",Higher Density
"I have a very annoying dry cough, it makes my chest hurt so much, I have breathing problems, and I feel bad in my chest, it's worse when I breathe deep, I feel stabbing pain in my chest, I also have fever, chills, and sweat so much at night, I lost weight, and I feel so bad.",Higher Density
"I ' been coughing lately, it ' s dry cough, it doesn ' t make any sense, but causes in my chest, sometimes I feel stabbing when I, I also have fever, and I sweat buckets at night, I ' ve lost weight, and I feel and tired.",Higher Density
"'I have been feeling very unwell the past few. I have a high and chills, and I a lot at night. I also have a dry cough that hurts when I deeply. It feels like pressing on my lungs.'",Higher Density
"When I didn ' t know that nothing spirit, though I didn ' t know it, though it hot in zeal, you didn ' know in my zeal,",Higher Density
"I thought it, that I would keep silence, and commanded that I should rest in the night; I might ashamed, if were possible for me, wouldn ' have known what evil was in.",Higher Density
"I have a dry cough that is very bothersome. It makes my chest hurt a lot. I have breathing, and feel a in my chest. It ' s worse I breathe in. I feel a pain in my chest. I have a and chills, and I a lot at night. ' ve lost some weight, and I feel very bad.",Higher Density
